Estimator,Permuted,ev,fold,imputation_strategy,mae,model_testing,mse,r2_score,target,variable,visit
RandomForest,no,0.6715610677666582,15,median,3.363753805508858,generalization,17.957885022384218,0.6715604045578717,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6551336942977086,16,median,3.4099241205647544,validation,18.713702148446924,0.6550864143996893,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6732517092330128,16,median,3.364242033907313,generalization,17.869698928676303,0.6731732785073901,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6888545354343961,17,median,3.3211209676679463,validation,17.298319670395767,0.6887639411195369,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6726342182313256,17,median,3.3580527792987387,generalization,17.900916020633517,0.6726023354904075,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6950954740306611,18,median,3.572005933044345,validation,19.570569595618093,0.6941809489163318,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6729863480982714,18,median,3.3647304639280753,generalization,17.880231606328632,0.6729806417696707,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6631664488884702,19,median,3.435461095678757,validation,18.376227848667764,0.6611979845388147,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6752099012828509,19,median,3.3466554869456897,generalization,17.764810975374093,0.6750916200552054,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6595480584280524,20,median,3.461159144893112,validation,18.728420978622328,0.6588870226832906,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6774447650409811,20,median,3.337362521048833,generalization,17.638933284580226,0.6773938520712804,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.676014186747093,21,median,3.5607030878859858,validation,19.287087581947745,0.6758662160907891,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6751520114352438,21,median,3.3464431080105848,generalization,17.76209059610296,0.6751413742587848,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6738089956872588,22,median,3.3966745843230406,validation,17.50049406175772,0.6735177788214451,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6740784176507228,22,median,3.352544623526581,generalization,17.825831066634592,0.6739755969788543,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6677500089163364,23,median,3.3018498922492903,validation,18.198618602934,0.6677285180765911,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6717943891732072,23,median,3.3648511959344547,generalization,17.947944173901163,0.6717422170736583,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6886503906589249,24,median,3.4470766557412005,validation,18.631198751610654,0.6883105177267211,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6708205569392958,24,median,3.369116125501685,generalization,17.99845877414334,0.670818333506814,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.7138876024798693,25,median,3.1880285035629443,validation,15.64641102137767,0.7120126677037533,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6757411495244467,25,median,3.3472465720471494,generalization,17.729396206879958,0.6757393362101085,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6684293787283335,26,median,3.5701947743467928,validation,19.543942270783845,0.6669421129120188,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6714770571633154,26,median,3.3684214577820546,generalization,17.963202147702674,0.6714631573326929,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6810332597174135,27,median,3.3264323040380046,validation,17.562653225653204,0.6807015345492876,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6735557693109298,27,median,3.357713735867212,generalization,17.849090863603557,0.6735501884022301,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6908803764361465,28,median,3.30037054631829,validation,17.043298356294535,0.6908743153930665,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6762420564095479,28,median,3.3427202309357713,generalization,17.705182991580468,0.6761821822706221,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6693589462409245,29,median,3.434194774346793,validation,19.260221605700714,0.6684478935257372,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6766181210963469,29,median,3.3382140967043537,generalization,17.682646766418085,0.6765943571267312,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6688441762341041,30,median,3.3866793349168653,validation,18.17316750593824,0.6648042144233771,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6759938361401878,30,median,3.3431946114986766,generalization,17.724678793360592,0.6758256150444981,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.7194067424187349,31,median,3.3882565320665083,validation,17.345508788598572,0.7189379570462633,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6772273355161861,31,median,3.3429540534038966,generalization,17.6497600654318,0.6771958363518125,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6767456566281069,32,median,3.5412511880330335,validation,19.693770265605668,0.6761638070557636,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6731225198596575,32,median,3.3577546951726744,generalization,17.878153569777226,0.6730186478869504,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.7115349863866306,33,median,3.122354856023281,validation,15.684010478807444,0.7111803656369264,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6764591865976315,33,median,3.3414015425781387,generalization,17.693597173128094,0.6763940803599917,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6899217625329752,34,median,3.374242280285036,validation,17.637671258907364,0.6896680356492988,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6735257681616511,34,median,3.362842434447919,generalization,17.851586232379123,0.6735045495137919,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.7156837255168174,35,median,3.2740078018732848,validation,16.842394686293655,0.7154438113127101,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6732854774940549,35,median,3.3574386221353163,generalization,17.864884332146264,0.6732613347642695,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6513973866377185,36,median,3.5524452319857027,validation,19.866291109152492,0.6490720410569277,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6727076821007332,36,median,3.3654360740059066,generalization,17.895438424298565,0.6727025176400317,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6686796624021678,37,median,3.4573107613249587,validation,19.31057461480826,0.6632236656665034,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6734553836154993,37,median,3.359400027319188,generalization,17.854295515415608,0.6734549982540898,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6762683141114926,38,median,3.5053015331526782,validation,18.412474630331275,0.6757053894964604,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6745415307482466,38,median,3.3514542040333666,generalization,17.797207166130647,0.6744991119857593,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.7057113977010464,39,median,3.1507434866217734,validation,15.26245903959095,0.7050777648509579,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6752512172534516,39,median,3.3517059026308607,generalization,17.756180168154195,0.6752494726546685,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.676340042421214,40,median,3.3467422474355453,validation,17.901925008083765,0.6763149480385027,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6730949580064882,40,median,3.3604048892856526,generalization,17.87435398460114,0.6730881401582578,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6611422128269051,41,median,3.522498812351544,validation,18.721227667458443,0.6605350798338241,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6728341271708196,41,median,3.3610141929275916,generalization,17.894391286023573,0.6727216692088819,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6698412023474958,42,median,3.3615813442840534,validation,17.830044728180333,0.6693643420235691,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6744043447710302,42,median,3.3561359555480053,generalization,17.804011100201198,0.6743746718665158,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6772857333379059,43,median,3.5096342042755344,validation,18.69712110213777,0.6771345211012919,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6742768485292239,43,median,3.3543382246812605,generalization,17.81045055184027,0.6742568979255106,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.7088854504662694,44,median,3.2186225018748167,validation,16.176445254956082,0.7078130016805171,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6765421297076931,44,median,3.3518622054166585,generalization,17.693183837154997,0.6764016400419708,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6743829028875761,45,median,3.218633872589882,validation,16.248145860002104,0.6743047688120374,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6758730236996304,45,median,3.352998404404566,generalization,17.722373311032268,0.6758677810168423,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6882417503160612,46,median,3.280232449231731,validation,16.781327838443985,0.6874813547878036,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6749603208387824,46,median,3.3491625964770173,generalization,17.777408656400052,0.6748612155696818,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6730288327045357,47,median,3.197805225653206,validation,16.542089995249405,0.6729474416900194,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6763248425632644,47,median,3.342328602357469,generalization,17.701094547029108,0.6762569576170931,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6881880853604792,48,median,3.4809550440287778,validation,18.62847295720997,0.6881278052230644,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6730507473254943,48,median,3.3534378837005523,generalization,17.877348814532162,0.6730333664067978,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6684740260410601,49,median,3.34683135391924,validation,18.145679809976247,0.668465779828827,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6737652313100072,49,median,3.357075775799855,generalization,17.839717130623047,0.6737216286951191,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.66664494843678,50,median,3.4360000000000004,validation,18.338280171021374,0.6657285514101889,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6749730591551295,50,median,3.351663218667308,generalization,17.772591464998797,0.6749493192852933,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6734977205370699,51,median,3.4169983407736004,validation,19.014363532307037,0.6730513898750161,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6723706929092175,51,median,3.3673701811016192,generalization,17.914671789151978,0.6723507502373798,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6886021856988055,52,median,3.4479712287610216,validation,17.881631688777706,0.6879966944431445,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6754753042160733,52,median,3.349814059501988,generalization,17.745465711841312,0.6754454340216335,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6778346964855724,53,median,3.527306413301663,validation,19.295841558194773,0.6776450149690851,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6744900526776948,53,median,3.356428193408708,generalization,17.803624644695695,0.6743817399198933,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6804349874852063,54,median,3.4195597752409457,validation,18.019661315424358,0.679919946362357,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6749988750402589,54,median,3.3485731510719163,generalization,17.772208039539933,0.6749563319208254,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5906916784709642,55,median,3.731877309116256,validation,22.128525608225885,0.5901908229607493,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6735734381872858,55,median,3.3589264336936964,generalization,17.849654373807198,0.6735398821182172,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6960154012694769,56,median,3.467173396674585,validation,18.721365130641328,0.6954179060403424,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6743154806126216,56,median,3.3524474380562905,generalization,17.808262185229736,0.6742969219173864,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6942054102606581,57,median,3.4387674536394064,validation,17.706848401575815,0.6938011581908531,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6745467537808818,57,median,3.35217194333442,generalization,17.79525474201096,0.6745348207224621,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6707916434090895,58,median,3.434631828978622,validation,17.910083230403806,0.6699756014657303,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6751005516030106,58,median,3.3495058936733217,generalization,17.770492266538362,0.6749877124419617,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6904602070087861,59,median,3.436412292964538,validation,18.220042139479688,0.6891048207824189,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6743249788051677,59,median,3.3579632064599343,generalization,17.80735178295603,0.6743135726618416,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6806309703174495,60,median,3.382508313539192,validation,17.13855555344418,0.6806271600754974,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6730642731936143,60,median,3.3634505653115228,generalization,17.87795002934809,0.6730223705266777,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6710762996312252,61,median,3.4286825767335616,validation,18.596850246959477,0.6693776474999188,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6720050809644259,61,median,3.3695841372952176,generalization,17.933571851908464,0.6720050787422214,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.691417171384947,62,median,3.503752846220628,validation,18.875926649148308,0.6912190839373089,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6749256442334548,62,median,3.3529230675457278,generalization,17.775470888173693,0.6748966562583559,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6267030756568556,63,median,3.5449216152019,validation,20.54497980047506,0.6264902013446059,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6770510332154172,63,median,3.341054606687514,generalization,17.660392394515274,0.6770013770455839,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.7095245079489048,64,median,3.379543942992874,validation,17.855067781472684,0.7093630288496208,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6740410758928914,64,median,3.3594573009381765,generalization,17.82886263747895,0.6739201512567978,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6492386705077661,65,median,3.4320950118764846,validation,19.35186508313539,0.6487855749474143,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6714306750201321,65,median,3.36311474621121,generalization,17.966089487611253,0.6714103495131586,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6754256463812867,66,median,3.290641330166271,validation,16.328446783847987,0.6749018116745384,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6745597988598591,66,median,3.3521222035121485,generalization,17.795651129179696,0.6745275710245618,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6945662859416846,67,median,3.4069112676581037,validation,18.034782422626645,0.6935045585109227,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6735328557422517,67,median,3.3582519173725296,generalization,17.853909682580927,0.673462054919169,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6543494261502716,68,median,3.56258432304038,validation,19.90146265083136,0.6538232203333207,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6721477999104462,68,median,3.3653038248737075,generalization,17.934961481837863,0.6719796631940509,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6839686747154763,69,median,3.4327223255061474,validation,18.19802466877409,0.6839644478857594,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6716653280425737,69,median,3.367992497577359,generalization,17.953262133307874,0.6716449545934753,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6957194892247436,70,median,3.488114014251781,validation,18.53326206175772,0.6953553111633641,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6729327903126459,70,median,3.3641250902092854,generalization,17.88720071205196,0.6728531807539937,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6733880292514209,71,median,3.4566460807600947,validation,18.59236545368171,0.6729333992850712,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6750504396716304,71,median,3.3484050998316093,generalization,17.767787431320667,0.6750371823535649,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6886043573483056,72,median,3.5126794305917803,validation,19.15130066612209,0.6882801220135322,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6730641376792144,72,median,3.3617353472177443,generalization,17.876790725024566,0.6730435735493352,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.690033534113258,73,median,3.3716104513064127,validation,17.575666014251777,0.6899851915541719,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6740155944545667,73,median,3.3549271108972816,generalization,17.827710152513834,0.6739412295572338,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6704898629788725,74,median,3.4144988123515443,validation,18.299685396674587,0.6704833088194267,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6720590785096731,74,median,3.3626278566273755,generalization,17.934955612220353,0.6719797705460469,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6610288676180374,75,median,3.371717647385597,validation,18.17421040648949,0.660987733579568,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6728003456189215,75,median,3.362577729996813,generalization,17.89308070372498,0.6727456390204386,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6258117604353401,76,median,3.5040475059382423,validation,20.42353714014252,0.6251183299545302,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6740617855004017,76,median,3.3550820303103195,generalization,17.821931081068076,0.674046925516714,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6546882083294312,77,median,3.643663904576725,validation,20.237521084586312,0.6541289690925667,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6732738081508723,77,median,3.3560912895285133,generalization,17.867456943454766,0.6732142831534399,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6389958628568879,78,median,3.5639822793765594,validation,19.614325190732515,0.6385562001372573,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6717713158565309,78,median,3.3705764593532885,generalization,17.949003973972328,0.6717228339276926,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6960464306479357,79,median,3.3611268368871112,validation,17.52027417276185,0.6951387785041754,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6759511785457821,79,median,3.3418057506149865,generalization,17.718818124380032,0.6759328033768989,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6569244101386129,80,median,3.5532541567695963,validation,19.463340693586694,0.656726330342979,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6755968357065414,80,median,3.3449083473658887,generalization,17.740903189800335,0.6755288799781849,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6758498724600339,81,median,3.435116389548693,validation,18.825562375296908,0.6754332096968645,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6723501132243611,81,median,3.368493625210488,generalization,17.916114971373588,0.6723243552479685,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6596335934204405,82,median,3.5333966745843233,validation,19.424569235154394,0.6586204933987451,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6742722078595291,82,median,3.3588982439259083,generalization,17.813235664180905,0.6742059597905754,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6626660445966475,83,median,3.5032109770876976,validation,19.862185280491143,0.662666041138688,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6720148900729006,83,median,3.3620991161200933,generalization,17.934405265979695,0.6719898360685963,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6816872370456096,84,median,3.585710213776722,validation,19.01650021852732,0.6816801607915366,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6721611871864687,84,median,3.3668713014192924,generalization,17.92858188501323,0.6720963424242361,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6445837183967701,85,median,3.415410926365796,validation,18.07130626128266,0.6445741290830167,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6740759672952792,85,median,3.3495819100312723,generalization,17.823973961991825,0.6740095623760491,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6913765863251344,86,median,3.2635505022399918,validation,16.956253281808053,0.6888229815283496,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6744306423897795,86,median,3.35300108962342,generalization,17.800994487782024,0.6744298440074068,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6326191254778827,87,median,3.6121407520438975,validation,20.6888225223562,0.6320334270297037,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6747048421199733,87,median,3.354236736988089,generalization,17.787476691824544,0.6746770768764228,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6559738242957783,88,median,3.4219382422802855,validation,18.661850641330165,0.652107346127228,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6729186248935485,88,median,3.3604243444791915,generalization,17.89127309502045,0.6727786991648206,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6987537384773217,89,median,3.272750593824228,validation,16.771685434679338,0.6987094995515047,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6759298383455401,89,median,3.3421659850853978,generalization,17.726090499879717,0.6757997957279445,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.693006360674362,90,median,3.4079362927179906,validation,18.217873409281726,0.692703220282437,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6744144315618338,90,median,3.3533042654767997,generalization,17.802510623776293,0.6744021147346126,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6410352727081586,91,median,3.5967685417969943,validation,20.08023231805885,0.640161407230432,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6697175502649049,91,median,3.3699199710761447,generalization,18.062045556511602,0.6696553670967682,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.7196569942917403,92,median,3.2539069658730453,validation,16.536969354749758,0.7165782773462317,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6760256095490889,92,median,3.350856005507831,generalization,17.71410955182701,0.6760189205149971,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6719475714339552,93,median,3.402964370546319,validation,18.19646525415677,0.6715000086463028,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.673199220760142,93,median,3.3588039451527543,generalization,17.873668915082987,0.6731006696936184,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6352791190720717,94,median,3.4578527315914487,validation,19.162445187648455,0.63521248404723,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6731347233530973,94,median,3.362365167187876,generalization,17.87409936011547,0.6730927970965865,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6792048684445164,95,median,3.4194182076041653,validation,18.00076771471147,0.6790672413637981,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6763817976494424,95,median,3.3422966423262137,generalization,17.69559707210243,0.6763575033349558,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.658409125733259,96,median,3.5376662106008,validation,19.190162588526608,0.6561975601105732,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6725590215593413,96,median,3.3634813859102937,generalization,17.90334991432294,0.6725578209466454,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.69302529814798,97,median,3.2697456317240423,validation,16.833803745083372,0.6926447942663594,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6739556558601834,97,median,3.3543027915402246,generalization,17.828216750665028,0.6739319641625827,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6814599535593711,98,median,3.4695970673447203,validation,19.16024987494481,0.6787653239422051,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6729925827204164,98,median,3.3640167794261973,generalization,17.87975862774178,0.6729892922814389,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6614476758330845,99,median,3.4489362754811435,validation,18.57257961785374,0.6592843110963982,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6729153431581327,99,median,3.365168183626829,generalization,17.890335361951003,0.6727958497741253,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.1410683708735334,0,median,1.5459477434679336,validation,3.653273805225653,0.13926779393787936,Fluid intelligence,"EL, EDU, LS, MH, AS",third
