Estimator,Permuted,ev,fold,imputation_strategy,mae,model_testing,mse,r2_score,target,variable,visit
RandomForest,no,0.6121912676014227,8,median,3.6656463796006737,generalization,21.22067800817897,0.6118857598583387,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6245880796459407,9,median,3.546668118227494,validation,19.710373157629927,0.6229728303200015,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6143360038483767,9,median,3.660466581291443,generalization,21.089509949851784,0.6142847497147841,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6221377099180512,10,median,3.6836294536817102,validation,21.66413940142517,0.6221325173098108,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.609038776054432,10,median,3.6830233341351937,generalization,21.382377183545827,0.6089283730795162,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5760442427108934,11,median,3.9229374957583993,validation,23.633527067092817,0.5734246550293534,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6121163262071472,11,median,3.666635137519045,generalization,21.212743510317804,0.6120308773520922,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6334052079003094,12,median,3.618885088413829,validation,20.276176361143662,0.6325666795737885,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6165232709349484,12,median,3.6567142958329986,generalization,20.971521074858714,0.6164426997362422,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6506628761807957,13,median,3.6888551068883606,validation,20.97737904038005,0.6496830666518174,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6119829560288675,13,median,3.674705797450084,generalization,21.22951854895357,0.6117240713503725,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6011680912325309,14,median,3.8217574496860736,validation,22.49756020851583,0.601016470589657,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6089959788638275,14,median,3.6846036857556457,generalization,21.384900773465624,0.6088822180422562,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5944966165471968,15,median,3.687932895874887,validation,21.643236465496198,0.5927105334057354,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6124577701740692,15,median,3.6744867255475424,generalization,21.191432923121372,0.6124206359806114,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6327558849554847,16,median,3.587551136088515,validation,19.926037484806574,0.6327417749212594,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6117547303539695,16,median,3.6666248167863924,generalization,21.23869133291864,0.6115563063017151,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6399741988036394,17,median,3.5791244768691333,validation,20.019012996990487,0.6398124889249699,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6115002239108609,17,median,3.680656202389544,generalization,21.251945697424127,0.6113138914454779,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6526680570266203,18,median,3.7645985748218527,validation,22.3743807695962,0.6503672587498607,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.614683115690565,18,median,3.650880923743084,generalization,21.07111169016117,0.6146212435146994,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6412080429661227,19,median,3.515753106803009,validation,19.473503999576995,0.6409675338441968,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6138922313413678,19,median,3.662155844768936,generalization,21.11997314029182,0.6137275951316286,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5864267132014583,20,median,3.738846700112615,validation,22.766097248338557,0.5853461846502249,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6133981261120376,20,median,3.6719941213467537,generalization,21.150290188941128,0.6131731133994553,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.617006153974757,21,median,3.8109358669833733,validation,22.79147458432304,0.6169723984246461,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6073556273890821,21,median,3.692713014192928,generalization,21.47711364156844,0.6071956966586691,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6487726647845106,22,median,3.466527747786656,validation,18.84804142627746,0.6483784738875864,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6120188045320858,22,median,3.6696017934435066,generalization,21.22366168135728,0.6118311901575977,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6509360762154583,23,median,3.461259427546385,validation,19.12039213770465,0.6508987209871215,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6133379867739033,23,median,3.664998682402015,generalization,21.14728248522957,0.6132281226051053,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6728334745887632,24,median,3.6032256010537016,validation,19.557335503577253,0.6728167704599346,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6145791476833851,24,median,3.667596960763128,generalization,21.085374724144327,0.6143603806622329,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6406188796738959,25,median,3.5979940737178167,validation,19.606225616391963,0.6391284490770143,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6130533279651856,25,median,3.665544389149456,generalization,21.15953807779238,0.6130039747247611,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6308783813188816,26,median,3.773280965405668,validation,21.871693792889054,0.6272737597785187,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6115141829845161,26,median,3.67636856172988,generalization,21.242594087819434,0.6114849271142925,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6104122212498546,27,median,3.6990403800475056,validation,21.449942194774348,0.6100285339122953,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6119080477042048,27,median,3.6766254510464282,generalization,21.2236183209045,0.6118319831958396,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6597627266962912,28,median,3.425600345781986,validation,18.763948040282838,0.6596657429435242,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6114507670682717,28,median,3.680760911132919,generalization,21.25568598246645,0.6112454837401938,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6237184379251689,29,median,3.7733243159585212,validation,22.007008386904047,0.6211637572376028,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6113095503383552,29,median,3.674867296630347,generalization,21.25511426570821,0.6112559401174646,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5975067933561915,30,median,3.620598582515121,validation,21.936013556157487,0.5954002353209451,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6148196774322636,30,median,3.6571638738971,generalization,21.076686516844088,0.6145192830768129,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6330058029859809,31,median,3.824480493749953,validation,22.795265463349534,0.630631539328895,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6122631652086363,31,median,3.6764396101065184,generalization,21.203179921602405,0.6122057899993636,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.638085708576293,32,median,3.7509621619140407,validation,22.010003853786987,0.6380766222734677,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.61100271855177,32,median,3.675857784049753,generalization,21.27515364930468,0.6108894310862993,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6772362362428238,33,median,3.3711976970245376,validation,17.53957925986612,0.6770102343682018,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6118938971013508,33,median,3.670447534626654,generalization,21.231103734522982,0.6116950791997675,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6570516824310346,34,median,3.502208940694853,validation,19.65476365274975,0.6541776222228756,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6134998211499747,34,median,3.6662212347493774,generalization,21.13602566626165,0.6134340034793385,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6909998616978874,35,median,3.3979116421406386,validation,18.29126107298018,0.6909648755917607,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6143921832307906,35,median,3.673326998962864,generalization,21.09663360783902,0.6141544620253108,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6181745766189712,36,median,3.7312146032906126,validation,21.837749595876865,0.6142472265464605,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6122860489661182,36,median,3.6688534842593055,generalization,21.200435476793484,0.6122559843480649,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.595712702948636,37,median,3.7842834381232975,validation,23.342329224976982,0.5929098834187407,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6093152560104881,37,median,3.6840927441013305,generalization,21.36281790676643,0.6092861012276003,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6487144635866496,38,median,3.6225346418497986,validation,19.944999562491635,0.6487133861976098,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6145763249139223,38,median,3.659777194996616,generalization,21.07835106894072,0.6144888393571584,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6486749781789085,39,median,3.365083067751814,validation,18.18306950336375,0.6486417106252791,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6148025354097749,39,median,3.6629801685002543,generalization,21.069891451346916,0.614643560994848,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5968752129398303,40,median,3.7367788335383927,validation,22.29711306146287,0.5968454679241486,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6142640238734215,40,median,3.664843531805941,generalization,21.09567339745388,0.6141720237320508,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5995345389404398,41,median,3.758203843662277,validation,22.147777834828524,0.5984027453697992,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6133454006466741,41,median,3.6569460539620753,generalization,21.15600869537394,0.6130685251399257,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5948357479323461,42,median,3.667073678165815,validation,22.06002615440225,0.5909246794535414,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6116995080791763,42,median,3.672900464511637,generalization,21.233155600442146,0.6116575517286007,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6413911400801873,43,median,3.696285507436967,validation,20.77208580568907,0.6413036320007552,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6097381705379139,43,median,3.6805658293572523,generalization,21.34281338694784,0.6096519726199187,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6216728038496921,44,median,3.6664458244757525,validation,21.147588558677484,0.6180217393087459,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6125256709003465,44,median,3.676433093509312,generalization,21.20107270801175,0.612244329748246,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6287037090493586,45,median,3.445403621111561,validation,18.54740887048493,0.628215879395763,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6136477473736588,45,median,3.667522897951213,generalization,21.13342714982418,0.613481528880376,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6337238479109147,46,median,3.4592126501492664,validation,19.711782428042973,0.632907503003602,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6135853657857536,46,median,3.6648878861427088,generalization,21.135020079705782,0.6134523950906658,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5950667309030401,47,median,3.584764977760272,validation,20.537659495870066,0.5939513035080486,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6127633151221523,47,median,3.672754629877342,generalization,21.18785001216509,0.6124861654025627,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6607525895010662,48,median,3.629184275427431,validation,20.309484369732022,0.659984826468307,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6160295440711379,48,median,3.650282294743956,generalization,20.998129535272398,0.6159560459926239,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6254176528693756,49,median,3.5721762374080277,validation,20.527143104766047,0.6249547852244624,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.616769990493788,49,median,3.654430393391625,generalization,20.96327424598729,0.6165935295881337,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5806837448372302,50,median,3.8163554347654887,validation,23.072422306336627,0.5794342787388301,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.612117187741839,50,median,3.660123977086071,generalization,21.214642255990032,0.6119961503639386,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6215618193003243,51,median,3.7229046487953847,validation,22.01068421348587,0.6215301869414722,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6129487182239353,51,median,3.6655129042235126,generalization,21.16944397734936,0.6128228014051342,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6448301335761155,52,median,3.598096734726404,validation,20.420632626952226,0.6436955535120533,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6133907379392136,52,median,3.659656808060983,generalization,21.142568796788915,0.6133143333099049,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6318513712282188,53,median,3.7712290279314913,validation,22.06533467242904,0.6313780559100717,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6123673160282523,53,median,3.6716077476385247,generalization,21.208414590519432,0.6121100508552917,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5817410344318725,54,median,3.8784498641012126,validation,23.569877056274137,0.5813324468009176,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6124968380378066,54,median,3.678152877169489,generalization,21.1953369121656,0.6123492342214009,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5621279209101775,55,median,3.8230097470517146,validation,23.656582240843086,0.5618919818102374,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6089387262875832,55,median,3.685716402993226,generalization,21.38987328683875,0.6087912735753234,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6216469771165187,56,median,3.8602893260838034,validation,23.279087358714342,0.6212672994886396,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6111825984228602,56,median,3.6746758599320555,generalization,21.26190364905273,0.6111317661227991,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6406647929423166,57,median,3.62769596199525,validation,20.801344950118764,0.6402890233570828,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6124660688872505,57,median,3.668762088044263,generalization,21.194677234544145,0.6123612993532828,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5850841866458683,58,median,3.7614156769596203,validation,22.51965290261283,0.5850362720945459,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6130253680707711,58,median,3.66158403496111,generalization,21.17194209330313,0.6127771122723548,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6566326946481761,59,median,3.547128736972384,validation,20.224274212921614,0.6549058828822595,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.616360488001251,59,median,3.654214258166633,generalization,20.979432877036587,0.6162979973337444,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5903505484097251,60,median,3.6881425178147267,validation,21.989715344418048,0.5902269700163342,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6108002280272783,60,median,3.674015876834256,generalization,21.2870005677171,0.6106727576258244,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6034844370156911,61,median,3.6529861475358416,validation,22.511046941895838,0.5997894698116304,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6152787275133946,61,median,3.647960771265024,generalization,21.037301494372915,0.6152396129391986,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6398834382633485,62,median,3.85058432304038,validation,22.023359315914487,0.6397319617337719,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6160553784575601,62,median,3.6535847967284103,generalization,21.005417591532353,0.6158227515514024,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5885363054961773,63,median,3.772779097387173,validation,22.64442462707838,0.5883220832890903,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.614578515093959,63,median,3.659906663459225,generalization,21.079667544864087,0.6144647617545265,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6674006642060271,64,median,3.562516126312325,validation,20.44083805956826,0.6672729930729889,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6127048897790952,64,median,3.6661809333397737,generalization,21.18409019841299,0.6125549302769417,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6133222306834575,65,median,3.647512047213235,validation,21.33111980968945,0.6128643442116185,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6098858500954947,65,median,3.6823407932623695,generalization,21.342620596894893,0.6096554986413247,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6502022478747833,66,median,3.3093396982765166,validation,17.598926233261853,0.6496066582054562,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6152309985524276,66,median,3.6583690262660356,generalization,21.041237621544976,0.6151676233917441,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6353709076764789,67,median,3.736001510899004,validation,21.457105006705234,0.6353432651421037,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6119913782941048,67,median,3.6766639264177305,generalization,21.2195267826557,0.6119068151242932,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5656889158632508,68,median,3.9804894747219546,validation,24.988969077520075,0.5653283884596914,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6110493040948548,68,median,3.668908481695712,generalization,21.28153495601601,0.61077272058325,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6610176195648378,69,median,3.5928502400508058,validation,19.527555829869534,0.6608751773634003,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6144162196351486,69,median,3.657557562558036,generalization,21.090547158045908,0.6142657797615161,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6317859339159647,70,median,3.7531591448931114,validation,22.403930679334923,0.6317303199091422,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6125203584591512,70,median,3.6693952369497236,generalization,21.19562835891268,0.6123439038246652,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6089706191173119,71,median,3.7762419779218113,validation,22.233634315853664,0.6088782131923374,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6125491585055323,71,median,3.674379035223853,generalization,21.19121195820643,0.6124246773043629,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6120322621976719,72,median,3.8172826603325416,validation,23.85636693586699,0.6116971938306127,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6116994807782703,72,median,3.668057733942747,generalization,21.234976950685596,0.6116242402592172,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6005680649521028,73,median,3.8022559898041677,validation,22.71498906975824,0.5993333635493547,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6115310893529076,73,median,3.668638797631194,generalization,21.252137864397355,0.6113103768198488,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6284007439531913,74,median,3.573025793288263,validation,20.653960143174103,0.628090622399939,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6108251724062124,74,median,3.6788657007333936,generalization,21.284843233635925,0.6107122140502291,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5864789371752577,75,median,3.6529026128266033,validation,22.17059536342043,0.5864412475735563,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6168487531622475,75,median,3.6530582369278544,generalization,20.954517330695808,0.6167536886331476,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5888415801708429,76,median,3.741931370434192,validation,22.466641450446893,0.5876163854740817,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6133922395302346,76,median,3.66332254263144,generalization,21.141808036922946,0.6133282471790658,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5970283300249684,77,median,3.869691211401425,validation,23.593018489311167,0.596781562672156,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6126081105786563,77,median,3.674930959826799,generalization,21.190306717344235,0.6124412336495109,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5942131982544994,78,median,3.803322402443163,validation,22.020710099849246,0.5942124413270147,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6123908145210919,78,median,3.666882917432179,generalization,21.202883963386324,0.6122112029083244,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6465814985873723,79,median,3.601035629453681,validation,20.355058888361047,0.6458121570966845,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6132212248998005,79,median,3.668676449362522,generalization,21.150405719509266,0.6131710004104809,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5909713139154327,80,median,3.794610487720377,validation,23.19278225035801,0.5909504129853733,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6153815576204843,80,median,3.662662694022977,generalization,21.0377073963098,0.6152321892215519,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6278690616434904,81,median,3.666455692944812,validation,21.58544360180203,0.6278507909915365,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6101160383606593,81,median,3.6742937356222543,generalization,21.32379464399406,0.6099998147089938,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5847093690097733,82,median,3.8795160176089336,validation,23.728933496498804,0.5829729086322069,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6105067178400889,82,median,3.6870590219010464,generalization,21.310810513563016,0.6102372871363216,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6100091761908779,83,median,3.793537381910036,validation,22.96410746477677,0.609983837457275,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6129435941991961,83,median,3.6669578868250032,generalization,21.169471975399052,0.6128222893365859,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6123159821095087,84,median,3.835486935866984,validation,23.160445605700712,0.6123140832180973,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6147015062815251,84,median,3.6628924705316335,generalization,21.076481820543663,0.6145230268567745,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6005647054071516,85,median,3.562572921615202,validation,20.316910830973875,0.6004076505574623,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6129763455054851,85,median,3.672741346590757,generalization,21.16580149696962,0.6128894203182653,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6029649617026263,86,median,3.6587030878859865,validation,21.705460169833728,0.6016666967666447,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6141496898631712,86,median,3.6576703585932817,generalization,21.098413396448947,0.6141219106947788,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5567454322470834,87,median,3.809657012299031,validation,24.932331587386198,0.5565593643400479,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6159735702083791,87,median,3.6492285245401366,generalization,21.00158727734448,0.6158928058390156,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5798854992840522,88,median,3.762990060697875,validation,22.664864873113913,0.5774834906827145,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6142980241909906,88,median,3.6637345509736607,generalization,21.10783822638633,0.6139495358673486,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6537269981588376,89,median,3.4540705551156847,validation,19.2915040523054,0.6534428854535455,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6132756919814687,89,median,3.6673748760916176,generalization,21.15685503190899,0.6130530461217211,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6411418162888289,90,median,3.670885541736837,validation,21.28725184680795,0.6409293338141195,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6151934969406986,90,median,3.6578581665063705,generalization,21.048759551379725,0.6150300515346578,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.577547079325966,91,median,3.7920285035629457,validation,23.63683925890736,0.5764268639065266,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6159477151051761,91,median,3.6517315371662256,generalization,21.01756044840029,0.6156006655433762,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6262231220933122,92,median,3.7062897862232784,validation,21.940544038004752,0.6239681737436302,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6154745744221544,92,median,3.6584469569401006,generalization,21.02808195525619,0.6154082331132271,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6553895640388444,93,median,3.472418052256532,validation,19.20043637054632,0.6533753619939542,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6136498173659737,93,median,3.6631031994226606,generalization,21.14336906807794,0.6132996967990861,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6185178033381227,94,median,3.6040840623586985,validation,20.1048843102834,0.6172716616148033,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6105387043178786,94,median,3.669393545293442,generalization,21.29919842542265,0.6104496656834782,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6032036639070536,95,median,3.7734423330694122,validation,22.27392628537228,0.6028817925036754,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6138857957392834,95,median,3.665387418811643,generalization,21.12457036287675,0.6136435145216865,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5983901644432867,96,median,3.7702326170194826,validation,22.63887872082184,0.5944118917870531,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6129876561913978,96,median,3.6690518149994,generalization,21.162848078990592,0.6129434366684645,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6409176936766579,97,median,3.4992437086676844,validation,19.66963658635104,0.6408675489358969,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6141802136721135,97,median,3.6606166796890096,generalization,21.101147805214442,0.6140718998996549,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6470769896040509,98,median,3.602227764523402,validation,21.050712190229273,0.6470704319959368,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6125259512596588,98,median,3.6745339187378816,generalization,21.193878573158415,0.6123759064198775,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.5791840460675384,99,median,3.786411178334562,validation,23.007930945485512,0.577917381234331,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.6142348336110968,99,median,3.657879576068837,generalization,21.10692356175025,0.6139662645680093,Age,"EL, EDU, LS, MH",third
RandomForest,no,0.15401175584623014,0,median,1.5263062206685354,validation,3.592852482811185,0.15350340312233346,Fluid intelligence,"EL, EDU, LS, MH, AS",third
