,Estimator,Permuted,ev,fold,imputation_strategy,mae,model_testing,mse,r2_score,target,variable
112,RandomForest,no,0.6110035885913787,56,median,3.2805786825722434,validation,18.25236188057096,0.610947192076402,Age,"EL, EDU, LS, MH"
113,RandomForest,no,0.6129340246065628,56,median,3.487439391719493,generalization,19.140268013840533,0.6129057367127415,Age,"EL, EDU, LS, MH"
114,RandomForest,no,0.6213367687201712,57,median,3.3775261845386533,validation,18.192989566084787,0.6205548312700752,Age,"EL, EDU, LS, MH"
115,RandomForest,no,0.6147452493093389,57,median,3.479076846307385,generalization,19.049346439121763,0.6147445416843977,Age,"EL, EDU, LS, MH"
116,RandomForest,no,0.6289554959403787,58,median,3.5776458852867825,validation,20.06620005985037,0.6265952604008702,Age,"EL, EDU, LS, MH"
117,RandomForest,no,0.6139089693279984,58,median,3.4865918163672656,generalization,19.09462073053892,0.6138289109069548,Age,"EL, EDU, LS, MH"
118,RandomForest,no,0.6176662424500736,59,median,3.4938751669033365,validation,19.200333494775244,0.6136639883090171,Age,"EL, EDU, LS, MH"
119,RandomForest,no,0.6137514217504151,59,median,3.4801996516153517,generalization,19.098475795951053,0.6137509457653719,Age,"EL, EDU, LS, MH"
120,RandomForest,no,0.6353137455210512,60,median,3.396649989841705,validation,18.87352623472117,0.6352873528270837,Age,"EL, EDU, LS, MH"
121,RandomForest,no,0.6135738950423795,60,median,3.4826339192328235,generalization,19.107470787242363,0.6135690303645704,Age,"EL, EDU, LS, MH"
122,RandomForest,no,0.5486986224164546,61,median,3.7899451371571073,validation,22.41247856359102,0.5484497517310507,Age,"EL, EDU, LS, MH"
123,RandomForest,no,0.6076408533627189,61,median,3.5122125748503,generalization,19.40115528542914,0.6076295323187597,Age,"EL, EDU, LS, MH"
124,RandomForest,no,0.5844997712451547,62,median,3.573842424242424,validation,19.441559334425737,0.5844777747913974,Age,"EL, EDU, LS, MH"
125,RandomForest,no,0.6084807369888594,62,median,3.5051507469908665,generalization,19.36064138878563,0.6084488885034681,Age,"EL, EDU, LS, MH"
126,RandomForest,no,0.6341129627659076,63,median,3.33562774586047,validation,17.531428046015385,0.6339444802678695,Age,"EL, EDU, LS, MH"
127,RandomForest,no,0.6124248980863567,63,median,3.490793440543504,generalization,19.164043567172367,0.6124248980800443,Age,"EL, EDU, LS, MH"
128,RandomForest,no,0.6209269313700709,64,median,3.48592466415146,validation,19.414396872662014,0.620732626202678,Age,"EL, EDU, LS, MH"
129,RandomForest,no,0.6098113448285312,64,median,3.4969612046956544,generalization,19.293618334120826,0.6098043679539111,Age,"EL, EDU, LS, MH"
130,RandomForest,no,0.5578332027301216,65,median,3.658303716254,validation,21.875131333048248,0.557739805384571,Age,"EL, EDU, LS, MH"
131,RandomForest,no,0.6103403855546996,65,median,3.4966948644504257,generalization,19.26748347601508,0.6103329213491534,Age,"EL, EDU, LS, MH"
132,RandomForest,no,0.6389040668337849,66,median,3.421785536159601,validation,18.716646783042396,0.6368983955152663,Age,"EL, EDU, LS, MH"
133,RandomForest,no,0.6180975078788904,66,median,3.4597914171656687,generalization,18.888549265469067,0.6179965161828088,Age,"EL, EDU, LS, MH"
134,RandomForest,no,0.6555456549654843,67,median,3.2681221800603373,validation,17.525363589837664,0.6543888556332225,Age,"EL, EDU, LS, MH"
135,RandomForest,no,0.6131859466694303,67,median,3.485241609288533,generalization,19.12915084004761,0.6131305712968809,Age,"EL, EDU, LS, MH"
136,RandomForest,no,0.6477378863619254,68,median,3.3485885286783046,validation,17.272465556109726,0.6370094133076827,Age,"EL, EDU, LS, MH"
137,RandomForest,no,0.6153721193412618,68,median,3.4754655688622758,generalization,19.01971217265469,0.6153438673854711,Age,"EL, EDU, LS, MH"
138,RandomForest,no,0.6131976300413357,69,median,3.3890573566084794,validation,18.49261889276808,0.6122479611709631,Age,"EL, EDU, LS, MH"
139,RandomForest,no,0.613822224121183,69,median,3.4827115768463077,generalization,19.094985393213573,0.6138215359407687,Age,"EL, EDU, LS, MH"
140,RandomForest,no,0.6173349383647613,70,median,3.6908958555990963,validation,20.405052356976046,0.6168199871149483,Age,"EL, EDU, LS, MH"
141,RandomForest,no,0.6130073060961676,70,median,3.4971687577226502,generalization,19.136682504492157,0.6129782503316061,Age,"EL, EDU, LS, MH"
142,RandomForest,no,0.6029418471809993,71,median,3.480392380349503,validation,20.484787134826288,0.6028376164588076,Age,"EL, EDU, LS, MH"
143,RandomForest,no,0.6162028256721135,71,median,3.469549970273836,generalization,18.977445174296214,0.6161986784350919,Age,"EL, EDU, LS, MH"
144,RandomForest,no,0.5605301680120733,72,median,3.646814795848204,validation,21.763343384506477,0.5594201227415881,Age,"EL, EDU, LS, MH"
145,RandomForest,no,0.6170735645938676,72,median,3.4630813603798933,generalization,18.93418558325485,0.6170735637560372,Age,"EL, EDU, LS, MH"
146,RandomForest,no,0.5828463187243524,73,median,3.6578375867457975,validation,20.428674990021122,0.5826907776637062,Age,"EL, EDU, LS, MH"
147,RandomForest,no,0.6135260724992999,73,median,3.4861423651278014,generalization,19.10965408175963,0.613524875247093,Age,"EL, EDU, LS, MH"
148,RandomForest,no,0.6212735595123102,74,median,3.344745555841292,validation,17.861196864637648,0.6211717741176059,Age,"EL, EDU, LS, MH"
149,RandomForest,no,0.6124726361735595,74,median,3.492315440604738,generalization,19.16235850432907,0.6124589769215447,Age,"EL, EDU, LS, MH"
150,RandomForest,no,0.6370420844335314,75,median,3.4681734576572656,validation,18.627857997781,0.6370305023225682,Age,"EL, EDU, LS, MH"
151,RandomForest,no,0.6143454498223481,75,median,3.4902322214950265,generalization,19.069338702816037,0.6143402165944571,Age,"EL, EDU, LS, MH"
152,RandomForest,no,0.6664812796199268,76,median,3.4155087442763508,validation,18.268852959887734,0.6664604229573764,Age,"EL, EDU, LS, MH"
153,RandomForest,no,0.6113568490255017,76,median,3.4957097742337484,generalization,19.217323100835728,0.6113473686631734,Age,"EL, EDU, LS, MH"
154,RandomForest,no,0.6155665766500675,77,median,3.4332867830423943,validation,18.879905316708232,0.600326113422895,Age,"EL, EDU, LS, MH"
155,RandomForest,no,0.6121769263093766,77,median,3.483575848303393,generalization,19.179921688622752,0.6121037777216053,Age,"EL, EDU, LS, MH"
156,RandomForest,no,0.5715860642279573,78,median,3.5418852867830424,validation,20.28198216458853,0.5711434672409014,Age,"EL, EDU, LS, MH"
157,RandomForest,no,0.6141562607050816,78,median,3.4762644710578843,generalization,19.078612499001995,0.6141526626218647,Age,"EL, EDU, LS, MH"
158,RandomForest,no,0.5750214907338993,79,median,3.5664862705430767,validation,20.53767367869343,0.5741725399380948,Age,"EL, EDU, LS, MH"
159,RandomForest,no,0.6155125338894527,79,median,3.4697696790969337,generalization,19.011395838213986,0.6155120575775441,Age,"EL, EDU, LS, MH"
160,RandomForest,no,0.6209890441234495,80,median,3.511647245522557,validation,19.12406421736181,0.6208961141928961,Age,"EL, EDU, LS, MH"
161,RandomForest,no,0.6134590252809853,80,median,3.49179031439286,generalization,19.114480016414834,0.6134272751707159,Age,"EL, EDU, LS, MH"
162,RandomForest,no,0.6368392586180219,81,median,3.2352532165109893,validation,16.922097849390255,0.6367516803809425,Age,"EL, EDU, LS, MH"
163,RandomForest,no,0.6118639976333271,81,median,3.4869611114366235,generalization,19.193445743487704,0.6118302661881817,Age,"EL, EDU, LS, MH"
164,RandomForest,no,0.6160576525903956,82,median,3.502240835568227,validation,18.966158156856352,0.6125552945861181,Age,"EL, EDU, LS, MH"
165,RandomForest,no,0.6121090625554815,82,median,3.4959522158251666,generalization,19.183915391942488,0.6120230087562375,Age,"EL, EDU, LS, MH"
166,RandomForest,no,0.6109326005010653,83,median,3.5411172069825434,validation,19.293287381546133,0.6105193714336505,Age,"EL, EDU, LS, MH"
167,RandomForest,no,0.6156292989465055,83,median,3.478999001996008,generalization,19.007129153692613,0.6155983473358841,Age,"EL, EDU, LS, MH"
168,RandomForest,no,0.5606335720510633,84,median,3.5105287517113206,validation,19.405072787930752,0.5598193674122196,Age,"EL, EDU, LS, MH"
169,RandomForest,no,0.6121733900762849,84,median,3.4871454589736213,generalization,19.17648113536223,0.6121733597373179,Age,"EL, EDU, LS, MH"
